Region_Sheet,Region,Discount_Rate_%,Load_Profile,Cost_PVBatt,Cost_Diesel,Diesel_Price_Code,System,System_raw,Percent_Load_Target,PV_kW,Battery_kW,Battery_kWh,Generator_kW,Fuel_cost_$,REopt_LCC_$,PV_capex_$,PV_OandM_$,Battery_capex_$,Battery_OandM_$,Diesel_capex_$,Diesel_OandM_kW_$,Diesel_OandM_kWh_$,LCOE_$_per_kWh
Lodwar_10,Lodwar,10,nrel,high,low,44,PV+battery+diesel,PV+battery+diesel,100,5.166,0.0,0.0,7.0,50298.17027668693,70599.4,11364.958,1935.125882162475,0.0,0.0,2909.62,1489.873651,2599.414873793017,0.42070818493059037
Lodwar_10,Lodwar,10,nrel,high,med,32,PV+battery+diesel,PV+battery+diesel,100,5.026,0.0,0.0,7.0,46051.85074342496,66980.7,11056.628,1882.626140126723,3.3096919271e-09,9.63182882818572e-10,3879.54,1489.873651,2617.961083725605,0.3991440256203367
Lodwar_10,Lodwar,10,nrel,high,med,36,PV+battery+diesel,PV+battery+diesel,100,5.198,0.0,0.0,7.0,51362.30428416392,72711.5,11435.094,1947.068028263793,0.0,0.0,3879.54,1489.873651,2595.422557944759,0.4332943791105962
Lodwar_10,Lodwar,10,nrel,high,med,44,PV+battery+diesel,PV+battery+diesel,100,5.53,0.0,0.0,7.0,61875.10360974938,84042.6,12166.176,2071.550292094695,9.981724805e-10,2.9048705090826e-10,3879.54,1489.873651,2558.169631315038,0.5008174248343136
Lodwar_10,Lodwar,10,nrel,low,high,32,PV+battery+diesel,PV+battery+diesel,100,7.922,1.219,8.533,7.0,42858.74250486932,71015.8,11091.29,1888.528083039976,5352.816506273187,1453.00140652868,4849.389999999999,1489.873651,2030.365739267349,0.4231895500442472
Lodwar_10,Lodwar,10,nrel,low,high,36,PV+battery+diesel,PV+battery+diesel,100,17.115,5.027,43.867,7.0,4934.698639420138,73635.9,23960.72,4079.822329941568,26644.05976038989,7469.32404835968,4849.389999999999,1489.873651,207.7987664285147,0.4388029619901934
Lodwar_10,Lodwar,10,nrel,low,high,44,PV+battery+diesel,PV+battery+diesel,100,17.819,5.666,45.3,7.0,3240.811221577184,74449.3,24946.46,4247.665535968624,27849.89061483642,7713.33981170232,4849.389999999999,1489.873651,111.6569826984694,0.4436500858697525
Lodwar_10,Lodwar,10,nrel,low,low,32,PV+battery+diesel,PV+battery+diesel,100,5.41,0.0,0.0,7.0,36177.93949965179,52014.8,7574.490000000001,1289.718065230056,7.425936476000001e-10,2.40119956584368e-10,2909.62,1489.873651,2570.809754942105,0.3099608792359096
Lodwar_10,Lodwar,10,nrel,low,low,36,PV+battery+diesel,PV+battery+diesel,100,5.599,0.0,0.0,7.0,40391.57149994052,56517.7,7838.334000000001,1334.64311935285,0.0,0.0,2909.62,1489.873651,2551.316507379386,0.3367940660041251
Lodwar_10,Lodwar,10,nrel,low,low,44,PV+battery+diesel,PV+battery+diesel,100,6.538,0.569,3.351,7.0,45039.76403973136,65217.9,9153.508,1558.579472390595,2166.20868135293,570.597770354584,2909.62,1489.873651,2327.659871382448,0.3886393416089195
Lodwar_10,Lodwar,10,nrel,low,med,32,PV+battery+diesel,PV+battery+diesel,100,5.805,0.131,0.56,7.0,44071.31235348443,61942.4,8127.448,1383.870928579731,387.3062296193876,95.4213843439552,3879.54,1489.873651,2505.371201973042,0.3691203420177028
Lodwar_10,Lodwar,10,nrel,low,med,36,PV+battery+diesel,PV+battery+diesel,100,6.811,0.709,4.386,7.0,44847.34248019413,67199.7,9534.882000000001,1623.516509393621,2809.580717464026,746.729782019432,3879.54,1489.873651,2266.210715410952,0.4004490663501417
Lodwar_10,Lodwar,10,nrel,low,med,44,PV+battery+diesel,PV+battery+diesel,100,17.258,5.164,44.287,7.0,4420.402723472776,72751.1,24160.92,4113.910639076448,26962.53005396871,7540.855010735121,3879.54,1489.873651,182.7575122409745,0.43353035907817744
Lodwar_10,Lodwar,10,nrel,med,high,32,PV+battery+diesel,PV+battery+diesel,100,5.626,0.0,0.0,7.0,53800.77341503761,74541.4,10126.242,1724.208130222805,0.0,0.0,4849.389999999999,1489.873651,2548.727300516747,0.44419891806708145
Lodwar_10,Lodwar,10,nrel,med,high,36,PV+battery+diesel,PV+battery+diesel,100,5.884,0.156,0.724,7.0,59160.78762117403,81215.7,10591.236,1803.383251191158,673.46393924057,154.197240418454,4849.389999999999,1489.873651,2491.244063095186,0.48397167305766553
Lodwar_10,Lodwar,10,nrel,med,high,44,PV+battery+diesel,PV+battery+diesel,100,9.246,1.721,13.496,7.0,51225.6930807763,92975.7,16642.962,2833.818349530773,11295.19499584025,2872.4125474001,4849.389999999999,1489.873651,1764.89956834134,0.5540505725211701
Lodwar_10,Lodwar,10,nrel,med,low,32,PV+battery+diesel,PV+battery+diesel,100,5.015,0.0,0.0,7.0,36862.25933918473,54447.8,9027.234,1537.07863748701,0.0,0.0,2909.62,1489.873651,2619.437624392453,0.3244593454259357
Lodwar_10,Lodwar,10,nrel,med,low,36,PV+battery+diesel,PV+battery+diesel,100,5.183,0.0,0.0,7.0,41118.54422561914,59035.9,9329.76,1588.590125046144,0.0,0.0,2909.62,1489.873651,2597.235431713418,0.35180024666985615
Lodwar_10,Lodwar,10,nrel,med,low,44,PV+battery+diesel,PV+battery+diesel,100,5.505,0.0,0.0,7.0,49550.31024077482,68108.7,9908.694,1687.165955019634,1.198105566e-09,3.632013986407799e-10,2909.62,1489.873651,2560.765386343046,0.4058658792423463
Lodwar_10,Lodwar,10,nrel,med,med,32,PV+battery+diesel,PV+battery+diesel,100,5.334,0.0,0.0,7.0,45371.68168662753,64558.3,9600.84,1634.747262110496,0.0,0.0,3879.54,1489.873651,2579.29475235554,0.3847087257852692
Lodwar_10,Lodwar,10,nrel,med,med,36,PV+battery+diesel,PV+battery+diesel,100,5.542,0.0,0.0,7.0,50600.75905633371,70203.9,9975.905999999999,1698.610227914606,6.280516193000001e-10,1.90391592378569e-10,3879.54,1489.873651,2556.940412512372,0.4183513647998237
Lodwar_10,Lodwar,10,nrel,med,med,44,PV+battery+diesel,PV+battery+diesel,100,5.979,0.216,1.085,7.0,59675.69114003623,81330.3,10762.56,1832.554807006464,989.7527336771151,230.91764555942,3879.54,1489.873651,2467.23693207881,0.4846545847820293
Lodwar_10,Lodwar,10,residential,high,high,32,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,65211.20027827367,79170.3,0.0,0.0,0.0,0.0,8313.24,2554.069116,3089.278385768448,0.5897286877333645
Lodwar_10,Lodwar,10,residential,high,high,36,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,73362.60031305789,87321.7,0.0,0.0,0.0,0.0,8313.24,2554.069116,3089.278385768448,0.6504473464373197
Lodwar_10,Lodwar,10,residential,high,high,44,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,89665.40038262629,103624.0,0.0,0.0,0.0,0.0,8313.24,2554.069116,3089.278385768447,0.7718809394139237
Lodwar_10,Lodwar,10,residential,high,low,32,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,43474.13351884913,54107.9,0.0,0.0,0.0,0.0,4987.92,2554.069116,3089.278385768448,0.4030423133802463
Lodwar_10,Lodwar,10,residential,high,low,36,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,48908.40020870525,59542.2,0.0,0.0,0.0,0.0,4987.92,2554.069116,3089.278385768448,0.4435216674783035
Lodwar_10,Lodwar,10,residential,high,low,44,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,59776.93358841754,70410.7,0.0,0.0,0.0,0.0,4987.92,2554.069116,3089.278385768448,0.5244796307881567
Lodwar_10,Lodwar,10,residential,high,med,32,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,54342.66689856141,66639.2,0.0,0.0,0.0,0.0,6650.64,2554.069116,3089.278385768448,0.4963862454430667
Lodwar_10,Lodwar,10,residential,high,med,36,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,61135.50026088158,73432.0,0.0,0.0,0.0,0.0,6650.64,2554.069116,3089.278385768448,0.5469848794009423
Lodwar_10,Lodwar,10,residential,high,med,44,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,74721.16698552194,87017.7,0.0,0.0,0.0,0.0,6650.64,2554.069116,3089.278385768448,0.6481828922029548
Lodwar_10,Lodwar,10,residential,low,high,32,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,65211.20027827367,79170.3,0.0,0.0,0.0,0.0,8313.24,2554.069116,3089.278385768448,0.5897286877333645
Lodwar_10,Lodwar,10,residential,low,high,36,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,73362.60031305789,87321.7,0.0,0.0,0.0,0.0,8313.24,2554.069116,3089.278385768448,0.6504473464373197
Lodwar_10,Lodwar,10,residential,low,high,44,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,89665.40038262629,103624.0,0.0,0.0,0.0,0.0,8313.24,2554.069116,3089.278385768447,0.7718809394139237
Lodwar_10,Lodwar,10,residential,low,low,32,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,43474.13351884913,54107.9,0.0,0.0,0.0,0.0,4987.92,2554.069116,3089.278385768448,0.4030423133802463
Lodwar_10,Lodwar,10,residential,low,low,36,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,48908.40020870525,59542.2,0.0,0.0,0.0,0.0,4987.92,2554.069116,3089.278385768448,0.4435216674783035
Lodwar_10,Lodwar,10,residential,low,low,44,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,59776.93358841754,70410.7,0.0,0.0,0.0,0.0,4987.92,2554.069116,3089.278385768448,0.5244796307881567
Lodwar_10,Lodwar,10,residential,low,med,32,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,54342.66689856141,66639.2,0.0,0.0,0.0,0.0,6650.64,2554.069116,3089.278385768448,0.4963862454430667
Lodwar_10,Lodwar,10,residential,low,med,36,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,61135.50026088158,73432.0,0.0,0.0,0.0,0.0,6650.64,2554.069116,3089.278385768448,0.5469848794009423
Lodwar_10,Lodwar,10,residential,low,med,44,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,74721.16698552194,87017.7,0.0,0.0,0.0,0.0,6650.64,2554.069116,3089.278385768448,0.6481828922029548
Lodwar_10,Lodwar,10,residential,med,high,32,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,65211.20027827367,79170.3,0.0,0.0,0.0,0.0,8313.24,2554.069116,3089.278385768448,0.5897286877333645
Lodwar_10,Lodwar,10,residential,med,high,36,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,73362.60031305789,87321.7,0.0,0.0,0.0,0.0,8313.24,2554.069116,3089.278385768448,0.6504473464373197
Lodwar_10,Lodwar,10,residential,med,high,44,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,89665.40038262629,103624.0,0.0,0.0,0.0,0.0,8313.24,2554.069116,3089.278385768447,0.7718809394139237
Lodwar_10,Lodwar,10,residential,med,low,32,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,43474.13351884913,54107.9,0.0,0.0,0.0,0.0,4987.92,2554.069116,3089.278385768448,0.4030423133802463
Lodwar_10,Lodwar,10,residential,med,low,36,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,48908.40020870525,59542.2,0.0,0.0,0.0,0.0,4987.92,2554.069116,3089.278385768448,0.4435216674783035
Lodwar_10,Lodwar,10,residential,med,low,44,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,59776.93358841754,70410.7,0.0,0.0,0.0,0.0,4987.92,2554.069116,3089.278385768448,0.5244796307881567
Lodwar_10,Lodwar,10,residential,med,med,32,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,54342.66689856141,66639.2,0.0,0.0,0.0,0.0,6650.64,2554.069116,3089.278385768448,0.4963862454430667
Lodwar_10,Lodwar,10,residential,med,med,36,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,61135.50026088158,73432.0,0.0,0.0,0.0,0.0,6650.64,2554.069116,3089.278385768448,0.5469848794009423
Lodwar_10,Lodwar,10,residential,med,med,44,Diesel only,Diesel only,80,0.0,0.0,0.0,12.0,74721.16698552194,87017.7,0.0,0.0,0.0,0.0,6650.64,2554.069116,3089.278385768448,0.6481828922029548
Lodwar_10,Lodwar,10,residential,high,high,32,PV+battery,PV+battery,80,14.809,5.545,42.257,0.0,0.0,93826.1,32580.24,5547.478985057857,44905.5619122516,10792.67878209888,0.0,0.0,0.0,0.6988977284175939
Lodwar_10,Lodwar,10,residential,high,high,36,PV+battery,PV+battery,80,14.809,5.545,42.257,0.0,0.0,93826.1,32580.24,5547.478985057857,44905.5619122516,10792.67878209888,0.0,0.0,0.0,0.6988977284175939
Lodwar_10,Lodwar,10,residential,high,high,44,PV+battery,PV+battery,80,14.809,5.545,42.257,0.0,0.0,93826.1,32580.24,5547.478985057857,44905.5619122516,10792.67878209888,0.0,0.0,0.0,0.6988977284175939
Lodwar_10,Lodwar,10,residential,high,low,32,PV+battery,PV+battery,80,14.809,5.545,42.257,0.0,0.0,93826.1,32580.24,5547.478985057857,44905.5619122516,10792.67878209888,0.0,0.0,0.0,0.6988977284175939
Lodwar_10,Lodwar,10,residential,high,low,36,PV+battery,PV+battery,80,14.809,5.545,42.257,0.0,0.0,93826.1,32580.24,5547.478985057857,44905.5619122516,10792.67878209888,0.0,0.0,0.0,0.6988977284175939
Lodwar_10,Lodwar,10,residential,high,low,44,PV+battery,PV+battery,80,14.809,5.545,42.257,0.0,0.0,93826.1,32580.24,5547.478985057857,44905.5619122516,10792.67878209888,0.0,0.0,0.0,0.6988977284175939
Lodwar_10,Lodwar,10,residential,high,med,32,PV+battery,PV+battery,80,14.809,5.545,42.257,0.0,0.0,93826.1,32580.24,5547.478985057857,44905.5619122516,10792.67878209888,0.0,0.0,0.0,0.6988977284175939
Lodwar_10,Lodwar,10,residential,high,med,36,PV+battery,PV+battery,80,14.809,5.545,42.257,0.0,0.0,93826.1,32580.24,5547.478985057857,44905.5619122516,10792.67878209888,0.0,0.0,0.0,0.6988977284175939
Lodwar_10,Lodwar,10,residential,high,med,44,PV+battery,PV+battery,80,14.809,5.545,42.257,0.0,0.0,93826.1,32580.24,5547.478985057857,44905.5619122516,10792.67878209888,0.0,0.0,0.0,0.6988977284175939
Lodwar_10,Lodwar,10,residential,low,high,32,PV+battery,PV+battery,80,14.768,5.57,42.322,0.0,0.0,57615.5,20675.34,3520.416490453296,26213.1432271828,7206.18682090192,0.0,0.0,0.0,0.42916994388175445
Lodwar_10,Lodwar,10,residential,low,high,36,PV+battery,PV+battery,80,14.768,5.57,42.322,0.0,0.0,57615.5,20675.34,3520.416490453296,26213.1432271828,7206.18682090192,0.0,0.0,0.0,0.42916994388175445
Lodwar_10,Lodwar,10,residential,low,high,44,PV+battery,PV+battery,80,14.768,5.57,42.322,0.0,0.0,57615.5,20675.34,3520.416490453296,26213.1432271828,7206.18682090192,0.0,0.0,0.0,0.42916994388175445
Lodwar_10,Lodwar,10,residential,low,low,32,PV+battery,PV+battery,80,14.768,5.57,42.322,0.0,0.0,57615.5,20675.34,3520.416490453296,26213.1432271828,7206.18682090192,0.0,0.0,0.0,0.42916994388175445
Lodwar_10,Lodwar,10,residential,low,low,36,PV+battery,PV+battery,80,14.768,5.57,42.322,0.0,0.0,57615.5,20675.34,3520.416490453296,26213.1432271828,7206.18682090192,0.0,0.0,0.0,0.42916994388175445
Lodwar_10,Lodwar,10,residential,low,low,44,PV+battery,PV+battery,80,14.768,5.57,42.322,0.0,0.0,57615.5,20675.34,3520.416490453296,26213.1432271828,7206.18682090192,0.0,0.0,0.0,0.42916994388175445
Lodwar_10,Lodwar,10,residential,low,med,32,PV+battery,PV+battery,80,14.768,5.57,42.322,0.0,0.0,57615.5,20675.34,3520.416490453296,26213.1432271828,7206.18682090192,0.0,0.0,0.0,0.42916994388175445
Lodwar_10,Lodwar,10,residential,low,med,36,PV+battery,PV+battery,80,14.768,5.57,42.322,0.0,0.0,57615.5,20675.34,3520.416490453296,26213.1432271828,7206.18682090192,0.0,0.0,0.0,0.42916994388175445
Lodwar_10,Lodwar,10,residential,low,med,44,PV+battery,PV+battery,80,14.768,5.57,42.322,0.0,0.0,57615.5,20675.34,3520.416490453296,26213.1432271828,7206.18682090192,0.0,0.0,0.0,0.42916994388175445
Lodwar_10,Lodwar,10,residential,med,high,32,PV+battery,PV+battery,80,14.788,5.558,42.288,0.0,0.0,75720.4,26617.86,4532.256944000784,35569.54441162235,9000.645984330502,0.0,0.0,0.0,0.5640308566046289
Lodwar_10,Lodwar,10,residential,med,high,36,PV+battery,PV+battery,80,14.788,5.558,42.288,0.0,0.0,75720.4,26617.86,4532.256944000784,35569.54441162235,9000.645984330502,0.0,0.0,0.0,0.5640308566046289
Lodwar_10,Lodwar,10,residential,med,high,44,PV+battery,PV+battery,80,14.788,5.558,42.288,0.0,0.0,75720.4,26617.86,4532.256944000784,35569.54441162235,9000.645984330502,0.0,0.0,0.0,0.5640308566046289
Lodwar_10,Lodwar,10,residential,med,low,32,PV+battery,PV+battery,80,14.788,5.558,42.288,0.0,0.0,75720.4,26617.86,4532.256944000784,35569.54441162235,9000.645984330502,0.0,0.0,0.0,0.5640308566046289
Lodwar_10,Lodwar,10,residential,med,low,36,PV+battery,PV+battery,80,14.788,5.558,42.288,0.0,0.0,75720.4,26617.86,4532.256944000784,35569.54441162235,9000.645984330502,0.0,0.0,0.0,0.5640308566046289
Lodwar_10,Lodwar,10,residential,med,low,44,PV+battery,PV+battery,80,14.788,5.558,42.288,0.0,0.0,75720.4,26617.86,4532.256944000784,35569.54441162235,9000.645984330502,0.0,0.0,0.0,0.5640308566046289
Lodwar_10,Lodwar,10,residential,med,med,32,PV+battery,PV+battery,80,14.788,5.558,42.288,0.0,0.0,75720.4,26617.86,4532.256944000784,35569.54441162235,9000.645984330502,0.0,0.0,0.0,0.5640308566046289
Lodwar_10,Lodwar,10,residential,med,med,36,PV+battery,PV+battery,80,14.788,5.558,42.288,0.0,0.0,75720.4,26617.86,4532.256944000784,35569.54441162235,9000.645984330502,0.0,0.0,0.0,0.5640308566046289
Lodwar_10,Lodwar,10,residential,med,med,44,PV+battery,PV+battery,80,14.788,5.558,42.288,0.0,0.0,75720.4,26617.86,4532.256944000784,35569.54441162235,9000.645984330502,0.0,0.0,0.0,0.5640308566046289
Lodwar_10,Lodwar,10,residential,high,high,32,PV+battery+diesel,PV+battery+diesel,80,3.217,0.0,0.0,12.0,49851.23524777725,71365.7,7078.434,1205.25397793629,0.0,0.0,8313.24,2554.069116,2361.624121280372,0.5315932945836124
Lodwar_10,Lodwar,10,residential,high,high,36,PV+battery+diesel,PV+battery+diesel,80,3.48,0.0,0.0,12.0,55396.51820715547,77557.7,7655.780000000001,1303.559417126032,0.0,0.0,8313.24,2554.069116,2332.731740885869,0.577716651883572
Lodwar_10,Lodwar,10,residential,high,high,44,PV+battery+diesel,PV+battery+diesel,80,4.018,0.274,1.591,12.0,64026.37948784392,89636.2,8840.656,1505.309763652007,1782.7190622659,406.2936527659321,8313.24,2554.069116,2205.926805955909,0.6676877389552067
Lodwar_10,Lodwar,10,residential,high,low,32,PV+battery+diesel,PV+battery+diesel,80,2.462,0.0,0.0,12.0,34736.39315314452,51086.1,5415.388000000001,922.0850161304674,0.0,0.0,4987.92,2554.069116,2468.37325742301,0.3805333403361542
Lodwar_10,Lodwar,10,residential,high,low,36,PV+battery+diesel,PV+battery+diesel,80,2.637,0.0,0.0,12.0,38629.80328359341,55403.7,5802.081999999999,987.9278963133007,0.0,0.0,4987.92,2554.069116,2440.035164128124,0.41269454955422685
Lodwar_10,Lodwar,10,residential,high,low,44,PV+battery+diesel,PV+battery+diesel,80,3.066,0.0,0.0,12.0,46053.43489972644,63870.9,6745.134,1148.50256217877,0.0,0.0,4987.92,2554.069116,2380.046490937534,0.47576555907138096
Lodwar_10,Lodwar,10,residential,high,med,32,PV+battery+diesel,PV+battery+diesel,80,2.874,0.0,0.0,12.0,42314.38268357566,61326.1,6323.041999999999,1076.632419424725,0.0,0.0,6650.64,2554.069116,2405.493055309832,0.4568096934937102
Lodwar_10,Lodwar,10,residential,high,med,36,PV+battery+diesel,PV+battery+diesel,80,3.104,0.0,0.0,12.0,47005.29220831833,66579.2,6829.262,1162.827143951493,0.0,0.0,6650.64,2554.069116,2375.255499934203,0.49593931368628413
Lodwar_10,Lodwar,10,residential,high,med,44,PV+battery+diesel,PV+battery+diesel,80,3.503,0.0,0.0,12.0,56364.12402946869,76920.4,7707.172,1312.309998459997,0.0,0.0,6650.64,2554.069116,2330.323215251018,0.57296949174028
Lodwar_10,Lodwar,10,residential,low,high,32,PV+battery+diesel,PV+battery+diesel,80,7.323,1.842,14.141,12.0,31293.04299356307,66794.4,10251.654,1745.562191287858,8745.493756777447,2407.82311841784,8313.24,2554.069116,1482.458855724291,0.49754230892061085
Lodwar_10,Lodwar,10,residential,low,high,36,PV+battery+diesel,PV+battery+diesel,80,14.246,5.079,40.288,12.0,2489.991311713989,68458.6,19943.98,3395.886891208112,24796.68291820043,6859.923157282082,8313.24,2554.069116,104.8528311047352,0.5099387060812364
Lodwar_10,Lodwar,10,residential,low,high,44,PV+battery+diesel,PV+battery+diesel,80,14.768,5.569,42.322,12.0,0.0,68482.3,20675.34,3520.416490453296,26213.1747307377,7206.20384802936,8313.24,2554.069116,0.0,0.5101152441251655
Lodwar_10,Lodwar,10,residential,low,low,32,PV+battery+diesel,PV+battery+diesel,80,3.392,0.0,0.0,12.0,32958.99706831719,48402.0,4748.534,808.5389357117297,0.0,0.0,4987.92,2554.069116,2342.071227609676,0.36053984819648666
Lodwar_10,Lodwar,10,residential,low,low,36,PV+battery+diesel,PV+battery+diesel,80,3.686,0.067,0.384,12.0,36301.03958170058,52491.1,5160.147999999999,878.6249760526111,249.2826184783817,65.3029499717112,4987.92,2554.069116,2292.939791163153,0.39099899230747903
Lodwar_10,Lodwar,10,residential,low,low,44,PV+battery+diesel,PV+battery+diesel,80,4.472,0.677,4.002,12.0,39973.63080006468,60176.4,6260.967999999999,1066.063000337619,2584.788528995602,681.4716133928879,4987.92,2554.069116,2065.841558243718,0.4482457361474952
Lodwar_10,Lodwar,10,residential,low,med,32,PV+battery+diesel,PV+battery+diesel,80,4.032,0.365,2.083,12.0,38392.99267986557,58096.5,5644.617999999999,961.1163003611792,1354.098947353005,354.7244432447761,6650.64,2554.069116,2182.569410372732,0.4327528467986279
Lodwar_10,Lodwar,10,residential,low,med,36,PV+battery+diesel,PV+battery+diesel,80,4.623,0.748,4.56,12.0,40223.57103372064,62742.2,6472.200000000001,1102.02974217168,2929.00183394919,776.4914980718081,6650.64,2554.069116,2032.563863264986,0.46735802784003977
Lodwar_10,Lodwar,10,residential,low,med,44,PV+battery+diesel,PV+battery+diesel,80,14.768,5.57,42.322,12.0,0.0,66820.0,20675.48,3520.440328431712,26213.32235562789,7206.237902284241,6650.64,2554.069116,0.0,0.49773299980350477
Lodwar_10,Lodwar,10,residential,med,high,32,PV+battery+diesel,PV+battery+diesel,80,3.71,0.055,0.312,12.0,48425.76095560854,69748.0,6678.36,1137.132868101984,277.0729955413875,66.46964874390001,8313.24,2554.069116,2294.09451131347,0.5195432695344935
Lodwar_10,Lodwar,10,residential,med,high,36,PV+battery+diesel,PV+battery+diesel,80,4.073,0.366,2.094,12.0,51734.16717292407,75664.7,7331.634,1248.36666461437,1857.41954589788,445.5935399320101,8313.24,2554.069116,2178.511172873451,0.5636159549570824
Lodwar_10,Lodwar,10,residential,med,high,44,PV+battery+diesel,PV+battery+diesel,80,9.17,2.549,21.096,12.0,32242.31489739239,85536.3,16506.558,2810.592666617516,17507.9596913362,4490.0747898373,8313.24,2554.069116,1110.85754476767,0.6371481471279935
Lodwar_10,Lodwar,10,residential,med,low,32,PV+battery+diesel,PV+battery+diesel,80,2.846,0.0,0.0,12.0,33906.69164497226,49854.9,5122.674,872.2442303157457,0.0,0.0,4987.92,2554.069116,2409.414545003251,0.37136230068697623
Lodwar_10,Lodwar,10,residential,med,low,36,PV+battery+diesel,PV+battery+diesel,80,3.087,0.0,0.0,12.0,37638.02928917753,54062.2,5556.744,946.1538823945536,0.0,0.0,4987.92,2554.069116,2377.390179801468,0.40270190035883024
Lodwar_10,Lodwar,10,residential,med,low,44,PV+battery+diesel,PV+battery+diesel,80,3.486,0.0,0.0,12.0,45124.82156555661,62344.8,6275.556,1068.546917688566,0.0,0.0,4987.92,2554.069116,2332.05565350617,0.46439784983761667
Lodwar_10,Lodwar,10,residential,med,med,32,PV+battery+diesel,PV+battery+diesel,80,3.269,0.0,0.0,12.0,41437.63723302459,59886.9,5885.01,1002.048152556744,0.0,0.0,6650.64,2554.069116,2355.651725747115,0.44608929042101936
Lodwar_10,Lodwar,10,residential,med,med,36,PV+battery+diesel,PV+battery+diesel,80,3.524,0.0,0.0,12.0,46074.94350552243,65032.3,6342.642000000001,1079.969736402965,0.0,0.0,6650.64,2554.069116,2328.243434497419,0.4844166681101686
Lodwar_10,Lodwar,10,residential,med,med,44,PV+battery+diesel,PV+battery+diesel,80,4.142,0.418,2.441,12.0,52186.03344660474,74951.6,7455.924000000001,1269.529681309546,2156.51196582081,519.6253616502,6650.64,2554.069116,2157.583877093662,0.5583041710277218
Lodwar_10,Lodwar,10,residential,high,high,32,Diesel only,Diesel only,85,0.0,0.0,0.0,12.0,69286.90029566585,83439.3,0.0,0.0,0.0,0.0,8313.24,2554.069116,3282.358284878979,0.5849674185679467
Lodwar_10,Lodwar,10,residential,high,high,36,Diesel only,Diesel only,85,0.0,0.0,0.0,12.0,77947.7628326241,92100.1,0.0,0.0,0.0,0.0,8313.24,2554.069116,3282.358284878979,0.645685639103513
Lodwar_10,Lodwar,10,residential,high,high,44,Diesel only,Diesel only,85,0.0,0.0,0.0,12.0,95269.4879065405,109422.0,0.0,0.0,0.0,0.0,8313.24,2554.069116,3282.358284878977,0.7671241833829127
Lodwar_10,Lodwar,10,residential,high,low,32,Diesel only,Diesel only,85,0.0,0.0,0.0,12.0,46191.26686377723,57018.3,0.0,0.0,0.0,0.0,4987.92,2554.069116,3282.358284878978,0.399737866474584
Lodwar_10,Lodwar,10,residential,high,low,36,Diesel only,Diesel only,85,0.0,0.0,0.0,12.0,51965.17522174937,62792.2,0.0,0.0,0.0,0.0,4987.92,2554.069116,3282.358284878978,0.4402169138547689
Lodwar_10,Lodwar,10,residential,high,low,44,Diesel only,Diesel only,85,0.0,0.0,0.0,12.0,63512.9919376937,74340.0,0.0,0.0,0.0,0.0,4987.92,2554.069116,3282.358284878979,0.5211750086151389
Lodwar_10,Lodwar,10,residential,high,med,32,Diesel only,Diesel only,85,0.0,0.0,0.0,12.0,57739.08357972155,70228.8,0.0,0.0,0.0,0.0,6650.64,2554.069116,3282.358284878979,0.49235264252126537
Lodwar_10,Lodwar,10,residential,high,med,36,Diesel only,Diesel only,85,0.0,0.0,0.0,12.0,64956.46902718671,77446.2,0.0,0.0,0.0,0.0,6650.64,2554.069116,3282.358284878978,0.5429516270138521
Lodwar_10,Lodwar,10,residential,high,med,44,Diesel only,Diesel only,85,0.0,0.0,0.0,12.0,79391.2399221171,91881.0,0.0,0.0,0.0,0.0,6650.64,2554.069116,3282.358284878978,0.6441495959990258
Lodwar_10,Lodwar,10,residential,low,high,32,Diesel only,Diesel only,85,0.0,0.0,0.0,12.0,69286.90029566585,83439.3,0.0,0.0,0.0,0.0,8313.24,2554.069116,3282.358284878979,0.5849674185679467
Lodwar_10,Lodwar,10,residential,low,high,36,Diesel only,Diesel only,85,0.0,0.0,0.0,12.0,77947.7628326241,92100.1,0.0,0.0,0.0,0.0,8313.24,2554.069116,3282.358284878979,0.645685639103513
