alternative,score,Region,PLS,System,method,profile,rank
Lodwar_PLS100_PV+battery,0.9999969145991987,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,147
Lodwar_PLS100_PV+battery,0.9999969145991987,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,148
Lodwar_PLS100_PV+battery,0.9999969145991987,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,149
Lodwar_PLS100_PV+battery,0.9999969145991987,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,150
Lodwar_PLS100_PV+battery,0.9999969145991987,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,151
Lodwar_PLS100_PV+battery,0.9999969145991987,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,152
Lodwar_PLS100_PV+battery,0.9999969145991987,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,153
Accra_PLS100_PV+battery,0.9999968921911123,Accra,100,PV+battery,fuzzy_topsis,sustainable,154
Accra_PLS100_PV+battery,0.9999968921911123,Accra,100,PV+battery,fuzzy_topsis,sustainable,155
Accra_PLS100_PV+battery,0.9999968921911123,Accra,100,PV+battery,fuzzy_topsis,sustainable,156
Accra_PLS100_PV+battery,0.9999968921911123,Accra,100,PV+battery,fuzzy_topsis,sustainable,157
Accra_PLS100_PV+battery,0.9999968921911123,Accra,100,PV+battery,fuzzy_topsis,sustainable,158
Accra_PLS100_PV+battery,0.9999968921911123,Accra,100,PV+battery,fuzzy_topsis,sustainable,159
Accra_PLS100_PV+battery,0.9999968921911123,Accra,100,PV+battery,fuzzy_topsis,sustainable,160
Accra_PLS100_PV+battery,0.9999968921911123,Accra,100,PV+battery,fuzzy_topsis,sustainable,161
Accra_PLS100_PV+battery,0.9999968921911123,Accra,100,PV+battery,fuzzy_topsis,sustainable,162
Lodwar_PLS100_PV+battery,0.9999967034916917,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,163
Lodwar_PLS100_PV+battery,0.9999967034916917,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,164
Lodwar_PLS100_PV+battery,0.9999967034916917,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,165
Lodwar_PLS100_PV+battery,0.9999967034916917,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,166
